mainKey,sumCount,name,grade,isGodrAyed,minPrice,main_category,sub_category,main_category_id,sub_category_id
724,0,Worker's Elixir,1,false,44400,Consumables,Functional Elixir,35,3
725,2578,Skilled Worker's Elixir,2,false,139000,Consumables,Functional Elixir,35,3
726,20060,Fisher's Elixir,1,false,45000,Consumables,Functional Elixir,35,3
727,209,Skilled Fisher's Elixir,2,false,65000,Consumables,Functional Elixir,35,3
735,107,Perfume of Swiftness,3,false,4780000,Consumables,Functional Elixir,35,3
736,320,[Party] Skilled Fisher's Elixir,2,false,204000,Consumables,Functional Elixir,35,3
749,5886,Elixir of Time,1,false,41800,Consumables,Functional Elixir,35,3
750,951,Elixir of Flowing Time,2,false,184000,Consumables,Functional Elixir,35,3
751,2416,[Party] Elixir of Time,1,false,163000,Consumables,Functional Elixir,35,3
752,0,[Party] Elixir of Flowing Time,2,false,225000,Consumables,Functional Elixir,35,3
753,12488,Elixir of Training,1,false,60000,Consumables,Functional Elixir,35,3
754,0,Elixir of Expert Training,2,false,237000,Consumables,Functional Elixir,35,3
755,0,[Party] Elixir of Training,1,false,126000,Consumables,Functional Elixir,35,3
756,0,[Party] Elixir of Expert Training,2,false,260000,Consumables,Functional Elixir,35,3
767,0,[Mix] Time-Training Elixir,2,false,515000,Consumables,Functional Elixir,35,3
773,25772,Weenie Elixir,1,false,39800,Consumables,Functional Elixir,35,3
774,726,Surging Weenie Elixir,2,false,192000,Consumables,Functional Elixir,35,3
775,798,[Party] Weenie Elixir,1,false,95000,Consumables,Functional Elixir,35,3
776,0,[Party] Surging Weenie Elixir,2,false,236000,Consumables,Functional Elixir,35,3
777,5816,Looney Elixir,1,false,56000,Consumables,Functional Elixir,35,3
778,29,Reliable Looney Elixir,2,false,133000,Consumables,Functional Elixir,35,3
779,275,[Party] Looney Elixir,1,false,95000,Consumables,Functional Elixir,35,3
780,0,[Party] Reliable Looney Elixir,2,false,155000,Consumables,Functional Elixir,35,3
791,12079,Verdure Draught,3,false,760000,Consumables,Functional Elixir,35,3
796,208,Celerity Draught,3,false,2780000,Consumables,Functional Elixir,35,3
797,66,Unbridled Celerity Draught,3,false,9500000,Consumables,Functional Elixir,35,3
1152,5994,Elixir of Skill,1,false,73500,Consumables,Functional Elixir,35,3
1154,1287,Elixir of Infinite Skill,2,false,393000,Consumables,Functional Elixir,35,3
1155,16524,Elixir of Mastery,1,false,444000,Consumables,Functional Elixir,35,3
1156,13404,Elixir of Labor,1,false,84000,Consumables,Functional Elixir,35,3
1158,5974,Elixir of Improved Mastery,2,false,735000,Consumables,Functional Elixir,35,3
1159,0,Elixir of Rough Labor,2,false,318000,Consumables,Functional Elixir,35,3
1184,3073,Elixir of Persistence,1,false,127000,Consumables,Functional Elixir,35,3
1185,6216,Elixir of Endless Persistence,2,false,242000,Consumables,Functional Elixir,35,3
1186,0,[Party] Elixir of Persistence,1,false,17700,Consumables,Functional Elixir,35,3
1187,0,[Party] Elixir of Endless Persistence,2,false,22100,Consumables,Functional Elixir,35,3
1188,684,Elixir of Brawn,1,false,74500,Consumables,Functional Elixir,35,3
1189,598,Elixir of Raw Brawn,2,false,235000,Consumables,Functional Elixir,35,3
1190,0,[Party] Elixir of Brawn,1,false,16800,Consumables,Functional Elixir,35,3
1191,0,[Party] Elixir of Raw Brawn,2,false,19900,Consumables,Functional Elixir,35,3
1192,31,Marvelous Draught of Persistence,3,false,35200000,Consumables,Functional Elixir,35,3
1194,0,Marvelous Draught of Strength,3,false,16700000,Consumables,Functional Elixir,35,3
1353,0,[Party] Elixir of Infinite Skill,2,false,37100,Consumables,Functional Elixir,35,3
1354,0,[Party] Elixir of Mastery,1,false,38500,Consumables,Functional Elixir,35,3
1355,0,[Party] Elixir of Labor,1,false,12700,Consumables,Functional Elixir,35,3
1357,0,[Party] Elixir of Improved Mastery,2,false,148000,Consumables,Functional Elixir,35,3
1358,0,[Party] Elixir of Rough Labor,2,false,62000,Consumables,Functional Elixir,35,3
757031,0,Fiery Celerity Draught,3,false,37300000,Consumables,Functional Elixir,35,3
