mainKey,sumCount,name,grade,isGodrAyed,minPrice,main_category,sub_category,main_category_id,sub_category_id
677,0,Elixir of Strong Draining,2,false,381000,Consumables,Offensive Elixir,35,1
678,30079,Elixir of Demihuman Hunt,1,false,16800,Consumables,Offensive Elixir,35,1
679,8103,Fierce Demihuman Hunting Elixir,2,false,112000,Consumables,Offensive Elixir,35,1
680,0,Elixir of Perforation,1,false,282000,Consumables,Offensive Elixir,35,1
681,0,Elixir of Brutal Perforation,2,false,407000,Consumables,Offensive Elixir,35,1
686,9524,Elixir of Death,1,false,166000,Consumables,Offensive Elixir,35,1
687,8144,Brutal Death Elixir,2,false,670000,Consumables,Offensive Elixir,35,1
688,758,Elixir of Wind,1,false,55500,Consumables,Offensive Elixir,35,1
689,348,Elixir of Flowing Wind,2,false,237000,Consumables,Offensive Elixir,35,1
690,20941,Elixir of Swiftness,1,false,78500,Consumables,Offensive Elixir,35,1
691,0,Elixir of Intrepid Swiftness,2,false,206000,Consumables,Offensive Elixir,35,1
692,27965,Elixir of Spells,1,false,29200,Consumables,Offensive Elixir,35,1
693,9442,Elixir of Agile Spells,2,false,94000,Consumables,Offensive Elixir,35,1
696,78056,Elixir of Assassination,1,false,330000,Consumables,Offensive Elixir,35,1
697,0,Elixir of Lethal Assassin,2,false,595000,Consumables,Offensive Elixir,35,1
698,0,Elixir of Detection,1,false,680000,Consumables,Offensive Elixir,35,1
699,0,Elixir of Sharp Detection,2,false,1310000,Consumables,Offensive Elixir,35,1
700,9481,Elixir of Concentration,1,false,20600,Consumables,Offensive Elixir,35,1
701,0,Elixir of Advanced Concentration,2,false,83000,Consumables,Offensive Elixir,35,1
704,57864,Elixir of Fury,1,false,39900,Consumables,Offensive Elixir,35,1
705,0,Elixir of Endless Fury,2,false,122000,Consumables,Offensive Elixir,35,1
712,12773,Grim Reaper's Elixir,1,false,275000,Consumables,Offensive Elixir,35,1
713,0,Grim Soul Reaper's Elixir,2,false,515000,Consumables,Offensive Elixir,35,1
718,38544,Elixir of Carnage,1,false,326000,Consumables,Offensive Elixir,35,1
719,0,Elixir of Brutal Carnage,2,false,625000,Consumables,Offensive Elixir,35,1
720,24635,Elixir of Sky,1,false,206000,Consumables,Offensive Elixir,35,1
721,0,Merciless Sky Elixir,2,false,675000,Consumables,Offensive Elixir,35,1
734,138,Perfume of Courage,3,false,12000000,Consumables,Offensive Elixir,35,1
740,0,Griffon's Elixir,1,false,182000,Consumables,Offensive Elixir,35,1
741,0,Strong Griffon's Elixir,2,false,363000,Consumables,Offensive Elixir,35,1
744,0,[Party] Griffon's Elixir,1,false,201000,Consumables,Offensive Elixir,35,1
745,0,[Party] Strong Griffon's Elixir,2,false,400000,Consumables,Offensive Elixir,35,1
761,0,Marking Reagent,3,false,320000,Consumables,Offensive Elixir,35,1
762,30459,Elixir of Shock,1,false,68500,Consumables,Offensive Elixir,35,1
763,0,Elixir of Strong Shock,2,false,208000,Consumables,Offensive Elixir,35,1
764,2930,[Party] Elixir of Shock,1,false,146000,Consumables,Offensive Elixir,35,1
765,0,[Party] Elixir of Strong Shock,2,false,235000,Consumables,Offensive Elixir,35,1
766,9,[Mix] EXP-Reaper Elixir,2,false,489000,Consumables,Offensive Elixir,35,1
768,0,[Mix] Swiftness-Wind-Spell Elixir,2,false,515000,Consumables,Offensive Elixir,35,1
769,0,[Mix] Manhunt-Rage Elixir,2,false,515000,Consumables,Offensive Elixir,35,1
771,0,Elixir of Deep Sea,3,false,18700000,Consumables,Offensive Elixir,35,1
781,14832,Spirit Perfume Elixir,3,false,1630000,Consumables,Offensive Elixir,35,1
792,5274,Beast's Draught,3,false,1710000,Consumables,Offensive Elixir,35,1
793,12188,Giant's Draught,3,false,2140000,Consumables,Offensive Elixir,35,1
794,2547,Savage Draught,3,false,1200000,Consumables,Offensive Elixir,35,1
795,6897,Frenzy Draught,3,false,4080000,Consumables,Offensive Elixir,35,1
799,0,Elixir of Indignation,3,false,1670000,Consumables,Offensive Elixir,35,1
872,1654,Bracing Spirit Perfume Elixir,3,false,3490000,Consumables,Offensive Elixir,35,1
873,0,Immortal: Elixir of Indignation,3,false,13400000,Consumables,Offensive Elixir,35,1
874,0,Immortal: Perfume of Insight,3,false,39500000,Consumables,Offensive Elixir,35,1
875,0,Immortal: Bracing Spirit Perfume Elixir,3,false,25200000,Consumables,Offensive Elixir,35,1
1051,2993,Frenzy Draught of Corruption,3,false,4830000,Consumables,Offensive Elixir,35,1
1052,0,Immortal: Frenzy Draught of Corruption,3,false,7600000,Consumables,Offensive Elixir,35,1
1162,0,Immortal: Beast's Draught,3,false,5550000,Consumables,Offensive Elixir,35,1
1163,0,Immortal: Giant's Draught,3,false,13400000,Consumables,Offensive Elixir,35,1
1164,0,Immortal: Savage Draught,3,false,4410000,Consumables,Offensive Elixir,35,1
1165,0,Immortal: Frenzy Draught,3,false,7450000,Consumables,Offensive Elixir,35,1
1166,0,Immortal: Spirit Perfume Elixir,3,false,75500000,Consumables,Offensive Elixir,35,1
1167,0,Immortal: Perfume of Courage,3,false,73500000,Consumables,Offensive Elixir,35,1
1169,0,Immortal: Elixir of Deep Sea,3,false,74500000,Consumables,Offensive Elixir,35,1
1180,0,Elixir of Destruction,1,false,257000,Consumables,Offensive Elixir,35,1
1181,0,Elixir of Lethal Destruction,2,false,545000,Consumables,Offensive Elixir,35,1
1182,0,[Party] Elixir of Destruction,1,false,77000,Consumables,Offensive Elixir,35,1
1183,0,[Party] Elixir of Lethal Destruction,2,false,565000,Consumables,Offensive Elixir,35,1
1200,0,Perfume of Insight,3,false,14200000,Consumables,Offensive Elixir,35,1
